,bugg,File,Date,TQ ,CENT,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI
0,bugg_RPiID-10000000438d2740,2025-08-31T00_03_34.143Z.mp3,2025-08-31 00:03:34.143,16899.686046139763,9614.340331723357,14285.466666666667,-4.1382573e-05,5.304852e-06,-0.14097353972653343,21.829567882306726,85.10890007019043,-44.571518,0.6700267791748047,0.005907776,0.9745930709821466,0.026514418424617766,137,7.850860357284546,0.01703115928004645,0.0729770003239391,0.23342225609756098,6.551025e-05,3.907726e-09,7.089356601939086,67.75600779906301,1,33.20987640340682,-53.76952337758872,-56.50248646156002,2.732963083971299,0.728649521616448,0.00292103163264934,0.061627590334762505,0.02724387941786255,0.1800167515641954,20.142933560605304,3.9658105188652137,308.68967,-0.70385855,0.17380635,0.013939461,0.0024227668,4.931434240362812,0.025734546,2.214828277550001,0.22772873136591212,0.13098327031902537,0.1325449618132545,0.1806072720445169,0.15400727109949672,795.6015625,6.0159218311309814,0.006638961478900503,0.04432800067049181,0.12735180333184598,0.48460016,0.33142222510650754,2.5807299613952637,5.5212107,40401.95313291019,0.9533837102353573,0.9856273135625601,1.2165112,0.0,0.0
1,bugg_RPiID-10000000438d2740,2025-08-31T00_18_40.225Z.mp3,2025-08-31 00:18:40.225,16793.281428108807,9511.1692575191,13749.983333333334,-4.5222823e-05,4.3479185e-06,-0.03392952782436325,3.806976783532732,84.24562454223633,-44.150547,0.4629077911376953,0.0062011564,0.9764377233998726,0.01993419779369073,103,6.966982483863831,0.0029030385136442813,0.024878522837706512,0.11671112804878049,6.6776585e-05,3.3475729e-09,5.717211364239194,43.79137184584915,1,32.996766632501334,-53.98263365258675,-56.1068164924567,2.1241828398699525,0.7737463537052913,0.0028873885435392044,0.06111504655935207,0.0408810976912235,0.1786414874225416,16.90717239816882,3.653221532686495,308.82452,-0.66572285,0.20067993,0.012758334,0.0025603415,4.983645833333333,0.025647253,2.302547752952265,0.004699461020496542,0.1305425820215649,0.13279132791327913,0.1814903985949731,0.15446738591269843,797.978515625,6.016313433647156,0.0069497374661246615,0.04573714319319486,0.13477794429339607,0.47996047,0.3326285418588668,3.079498052597046,5.812179,44442.45853436301,0.9713357742875814,1.034083296489188,1.2182877,0.0,0.004196610046457608
2,bugg_RPiID-10000000438d2740,2025-08-31T00_33_46.328Z.mp3,2025-08-31 00:33:46.328,16997.61703876774,9747.490326377852,15028.416666666666,-4.290181e-05,3.5917021e-06,-0.02831942707846656,3.0553816682409924,83.41599464416504,-44.755966,0.20839405059814453,0.005783649,0.9957925197162988,0.006386684730017418,33,3.3668148517608643,0.0,0.0,0.0,6.4308195e-05,2.565046e-09,5.357970615643607,38.097004096948595,3,32.33323005845455,-54.646169770072994,-56.756763232934084,2.1105934628610896,0.8043483351059498,0.002938721895467844,0.05991108202065665,0.026840004399765527,0.18251348464546657,16.11177337985326,3.565067337757795,308.71048,-0.61431265,0.23891737,0.010254282,0.002449926,5.52313031462585,0.022214267,2.302575608284673,0.0023789661678367937,0.13073203680365073,0.1331681231250815,0.18093044817633952,0.15430103380274873,797.119140625,5.972618460655212,0.006921003919860627,0.044675431653587894,0.13217228079811533,0.47937658,0.3329127853503451,3.337669849395752,6.006483,48696.837604238804,0.9778309408575296,1.1078677479463663,1.216016,0.0,0.0
3,bugg_RPiID-10000000438d2740,2025-08-31T00_48_52.421Z.mp3,2025-08-31 00:48:52.421,16952.572194290267,9699.870382409865,14699.616666666667,-4.3720196e-05,3.729501e-06,-0.020876425244703966,3.0825506476914435,83.57950210571289,-44.678616,0.2242269515991211,0.0058353823,0.9952331454343484,0.01064447455002903,55,3.492019474506378,0.0,0.0,0.0,6.436714e-05,2.743849e-09,5.729836972227756,43.7919526756227,1,32.45238608027545,-54.527013581410046,-56.65468454239636,2.1276709609863147,0.7915393730166227,0.002691690011109693,0.05519409979912815,0.024846295985244904,0.16957748552800278,14.628914716066344,3.443598416551133,308.83194,-0.6288863,0.22783276,0.010749181,0.0024490156,4.8621084892290245,0.022510156,2.3025626563266974,0.0036493490866577718,0.12852447673412903,0.13296419824396866,0.18008138389170525,0.15373846121273713,794.212890625,5.947261452674866,0.0064472784794812246,0.04420602111521363,0.12507184777347533,0.4800152,0.3327512083342299,3.1751065254211426,5.924686,47331.86143814554,0.9742201752960682,1.086401643310599,1.2152148,0.0,0.0
4,bugg_RPiID-10000000438d2740,2025-08-31T01_03_58.514Z.mp3,2025-08-31 01:03:58.514,17069.57469123342,9821.823852478065,14901.05,-4.394321e-05,3.6331053e-06,-0.02349577561596222,3.1053974016224877,83.46585273742676,-44.814533,0.2427520751953125,0.0057447795,0.9950971778870508,0.012579833559125217,65,3.7836962938308716,0.0023224308109154245,0.023219954648526078,0.10003810975609756,6.3415646e-05,2.4870945e-09,5.696078974272937,42.86991539540506,1,32.207001101218566,-54.77239879968984,-56.88656186103486,2.1141630613450246,0.8012814640390304,0.0029861855024049255,0.061621193409368336,0.027288420972459093,0.18219221121154638,16.196444642606203,3.6211953026737658,308.91858,-0.6074282,0.24422352,0.009858983,0.0024077955,4.9130087868480725,0.021659374,2.3025649573381544,0.0035038370809889587,0.12951705504896993,0.13324886495618204,0.18069533546347114,0.1543305234949671,797.271484375,5.964006781578064,0.006852572710994967,0.04350418434599797,0.13259570111609845,0.4765039,0.33283372739485156,3.2515392303466797,5.9864135,48882.54406361518,0.9760387726128101,1.1170995905497816,1.2160816,0.0,0.0
5,bugg_RPiID-10000000438d2740,2025-08-31T01_19_04.621Z.mp3,2025-08-31 01:19:04.621,17104.53939974603,9866.213294602021,15263.283333333333,-4.297333e-05,3.477463e-06,-0.00682122866798602,3.1875266938028726,83.27569961547852,-44.975952,0.2253093719482422,0.0056390036,0.9953982249831592,0.0123862976582156,64,3.6523446440696716,0.0013547513063673312,0.02708994708994709,0.05001905487804878,6.2977204e-05,2.2110525e-09,5.404020939992741,39.0569181821455,2,31.98000258784942,-54.9993972844063,-57.0814971013693,2.0820998169630016,0.818342983808692,0.003009324997966578,0.06292766670314587,0.028038993552043312,0.18533486978618097,23.591013075672066,4.088257072609878,308.59564,-0.58086383,0.26513112,0.009088204,0.0024095657,5.370594883786848,0.020561073,2.3025245139918544,0.006028726317443578,0.12865215278292602,0.13260810606578183,0.18074601346871835,0.1537422419425087,794.232421875,5.971474051475525,0.006725918263646923,0.04428391677584487,0.1292083385722335,0.4797874,0.3329606174180905,3.398041009902954,6.0946546,51080.78164871404,0.9795169960707426,1.1397973953000753,1.2167096,0.0,0.0
6,bugg_RPiID-10000000438d2740,2025-08-31T01_34_10.718Z.mp3,2025-08-31 01:34:10.718,16918.44925663027,9696.207995821518,14946.983333333334,-4.3676828e-05,3.6705565e-06,-0.03008524015567848,3.0568144597794977,83.51034164428711,-44.649796,0.20059967041015625,0.0058547743,0.9958141585220213,0.008709115540932844,45,3.3715972304344177,0.0,0.0,0.0,6.519552e-05,2.6039217e-09,5.311021754535,37.36952340424439,1,32.43177956791891,-54.54762051104207,-56.65614135871444,2.1085208476723736,0.8064037188755947,0.0031601660782492047,0.06548217224388997,0.029263096559572266,0.19341381738942987,15.804114075318548,3.542778455416619,308.60553,-0.6096174,0.24253134,0.010508563,0.002548656,4.7822477324263035,0.02259427,2.302567590018168,0.003238772935305967,0.13030782283506726,0.13270541032377475,0.18144636688549595,0.15439177131726675,797.587890625,5.98329484462738,0.006773177385791715,0.04475482746844015,0.13077173666940192,0.4801303,0.33293258123255026,3.3617775440216064,6.019571,48973.747161381245,0.9783399291336536,1.1002219122210715,1.2152581,0.0,0.00037807297715834303
7,bugg_RPiID-10000000438d2740,2025-08-31T01_49_16.818Z.mp3,2025-08-31 01:49:16.818,16985.054636188164,9710.226139729268,14526.383333333333,-4.3673186e-05,3.876694e-06,-0.021210668134371398,3.149765283547891,83.74751091003418,-44.69184,0.30941200256347656,0.005826504,0.9941505359068089,0.0216760209018773,112,3.5705721378326416,0.0036771821172827557,0.02450995212899975,0.15005716463414634,6.449045e-05,3.0053604e-09,6.494701118295725,57.294134536476136,1,32.623884177248776,-54.355515508381266,-56.58209017649489,2.2265746681136207,0.7716321900874182,0.0029139239377669046,0.0616849257401475,0.02738887639346399,0.17476101779545428,20.724253148220097,3.983200882739701,308.754,-0.64774215,0.21378212,0.01140759,0.0024387387,5.393409155328798,0.023061601,2.3025008191481526,0.007139870739358756,0.13421223877892272,0.13297040915405334,0.18032646604822883,0.15420462519357336,796.62109375,5.969986319541931,0.006699453155245839,0.04392830293514684,0.12917576777854248,0.48122385,0.33229544029260677,2.8859751224517822,5.7963185,45530.09997891174,0.9663522131741047,1.0659321721279635,1.2156897,0.0,0.00272212543554007
8,bugg_RPiID-10000000438d2740,2025-08-31T02_11_38.552Z.mp3,2025-08-31 02:11:38.552,16822.42408714967,9493.642326244091,13873.766666666666,-3.865897e-05,4.3995788e-06,-0.01961328751328399,3.074216797086974,84.29635047912598,-44.031696,0.23067951202392578,0.006286591,0.9949465985688787,0.01374104896458293,71,3.572823703289032,0.0011612154054577123,0.023219954648526078,0.05001905487804878,6.7668996e-05,3.2979215e-09,5.313161398865493,38.24668572460998,1,33.03571583038102,-53.94368395116714,-56.01717943829431,2.0734954871271754,0.7846816985777522,0.0032370871317545236,0.06734438830308564,0.029825473173547334,0.19795545340689424,19.00503995676146,3.8616451752258487,308.82245,-0.6597324,0.20501356,0.012794819,0.0026231112,5.918537414965987,0.026008435,2.3025346753513833,0.0055699826544433504,0.13327732061515143,0.13291347581161067,0.18058317922235015,0.15431615672183507,797.197265625,5.998029112815857,0.0069281873064266355,0.045645608084684985,0.13354025413313772,0.48158345,0.3327893612052624,3.2090001106262207,5.8822465,45216.047560126615,0.974862102419138,1.0479923686916086,1.2163838,0.0,0.0
9,bugg_RPiID-10000000438d2740,2025-08-31T02_26_45.412Z.mp3,2025-08-31 02:26:45.412,16988.075567227657,9693.946766041592,14250.516666666666,-4.4573917e-05,4.2946886e-06,-0.001042351588842669,3.198839004222843,84.19209480285645,-44.260193,0.2838430404663086,0.00612337,0.9944508022212676,0.017418231081865687,90,3.882606029510498,0.0052254693245597054,0.034829931972789115,0.15005716463414634,6.676924e-05,3.1691614e-09,5.854983350481018,45.71020550183088,1,32.89580323304325,-54.08359673094532,-56.33292256419956,2.2493258332542467,0.7800797485875983,0.0029175567595957075,0.06010385850074551,0.026943223924335902,0.18278870614314136,16.82173215610581,3.6226043385616493,308.39008,-0.6485631,0.21317773,0.012115258,0.002582703,4.894257369614513,0.024734322,2.302240147748184,0.014325044660285257,0.13147338160311695,0.13316191221499685,0.18060311810966054,0.1539429986933798,795.26953125,5.97304105758667,0.007066940089043748,0.045892168610215105,0.13458251953125,0.48039907,0.33264510698306066,3.091390371322632,5.851908,45751.33361502349,0.9717556778341532,1.073025892880318,1.215291,0.0,0.00037807297715834303
